StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
AP001,2018-09-15,31.64,69.39,2.6,18.65,24.14,0.66,9.58,39.56,75.0,Satisfactory
AP001,2018-09-18,22.12,34.83,3.73,16.1,18.14,1.34,10.48,41.51,89.0,Satisfactory
AP001,2018-09-19,29.25,52.84,4.16,17.41,17.82,0.81,11.24,42.2,79.0,Satisfactory
AP001,2018-09-20,38.32,80.97,3.61,26.27,18.04,0.65,13.38,25.95,65.0,Satisfactory
AP001,2018-09-21,35.02,71.42,2.84,21.04,19.86,0.74,6.28,41.37,80.0,Satisfactory
AP001,2018-09-22,24.29,50.33,3.45,13.45,18.22,0.97,14.1,47.86,81.0,Satisfactory
AP001,2018-09-23,19.69,50.18,3.1,12.18,16.71,0.43,12.28,27.91,52.0,Satisfactory
AP001,2018-09-24,18.81,50.51,6.24,14.01,15.48,0.92,14.67,20.67,89.0,Satisfactory
AP001,2018-09-25,26.13,60.44,8.3,22.94,19.43,0.82,27.0,30.84,59.0,Satisfactory
AP001,2018-09-26,24.08,45.81,8.17,27.49,18.56,0.84,13.47,27.49,62.0,Satisfactory
AP001,2018-09-27,21.81,37.31,6.87,28.22,19.6,0.62,17.33,25.36,52.0,Satisfactory
AP001,2018-09-29,14.58,41.04,15.55,15.29,15.78,0.85,14.92,20.11,61.0,Satisfactory
AP001,2018-10-01,8.98,37.07,6.59,12.51,18.93,0.75,8.48,21.47,49.0,Good
AP001,2018-10-02,9.7,30.1,20.22,13.81,16.77,0.72,7.25,14.92,48.0,Good
AP001,2018-10-05,25.88,56.44,6.94,17.79,15.01,0.84,12.41,27.48,56.0,Satisfactory
AP001,2018-10-06,49.7,109.35,8.38,25.91,17.96,0.76,14.31,46.63,80.0,Satisfactory
AP001,2018-10-07,68.66,163.06,11.84,36.24,26.12,0.86,10.92,28.42,121.0,Moderate
AP001,2018-10-09,65.16,184.84,22.45,52.69,18.53,1.07,25.5,37.46,142.0,Moderate
AP001,2018-10-10,52.88,172.08,5.52,26.45,21.36,0.81,31.74,57.33,154.0,Moderate
AP001,2018-10-12,40.99,122.69,4.32,29.54,17.01,0.6,24.37,44.5,130.0,Moderate
AP001,2018-10-13,47.2,116.44,5.83,28.13,19.97,0.88,16.73,36.92,109.0,Moderate
AP001,2018-10-14,39.22,102.6,4.9,24.58,22.01,0.95,10.6,25.73,113.0,Moderate
AP001,2018-10-15,36.86,76.61,8.26,27.36,20.86,1.09,9.33,21.11,91.0,Satisfactory
AP001,2018-10-16,34.41,72.03,10.35,25.38,19.19,1.07,10.8,21.99,77.0,Satisfactory
AP001,2018-10-17,22.05,48.93,6.04,18.92,19.77,0.94,10.51,26.78,80.0,Satisfactory
AP001,2018-10-23,71.31,155.98,11.55,25.88,14.58,1.29,11.32,34.32,149.0,Moderate
AP001,2018-10-24,63.54,130.58,4.41,25.81,15.53,1.17,19.34,47.53,133.0,Moderate
AP001,2018-10-26,56.53,128.8,9.84,36.38,16.01,1.18,13.43,41.17,122.0,Moderate
AP001,2018-10-27,69.42,167.05,1.79,45.82,14.06,1.35,23.42,39.0,133.0,Moderate
AP001,2018-10-28,53.53,119.1,1.52,38.23,13.73,0.88,15.52,37.22,133.0,Moderate
AP001,2018-10-29,48.33,115.41,1.38,36.77,15.37,1.16,28.74,37.42,118.0,Moderate
AP001,2018-10-30,58.65,125.68,1.23,36.24,14.82,1.26,14.54,31.09,118.0,Moderate
AP001,2018-10-31,33.33,65.58,1.24,19.63,12.35,0.88,10.4,32.06,98.0,Satisfactory
AP001,2018-11-03,12.7,38.49,4.68,30.66,1.62,0.89,8.59,23.45,75.0,Satisfactory
AP001,2018-11-04,16.86,36.56,4.6,26.48,2.72,0.55,10.19,21.33,45.0,Good
AP001,2018-11-05,21.58,68.71,20.4,39.44,3.41,0.73,10.43,19.42,61.0,Satisfactory
AP001,2018-11-06,23.22,64.84,20.42,39.56,2.15,0.89,10.33,21.33,86.0,Satisfactory
AP001,2018-11-07,28.39,71.27,11.5,45.23,0.3,1.04,10.36,35.14,70.0,Satisfactory
AP001,2018-11-09,51.51,111.28,20.08,57.93,2.03,1.07,12.3,26.53,105.0,Moderate
AP001,2018-11-10,56.85,115.5,16.11,62.91,2.73,0.82,18.89,27.44,106.0,Moderate
AP001,2018-11-11,68.25,129.41,15.11,65.0,3.53,1.22,25.14,30.3,120.0,Moderate
AP001,2018-11-12,84.48,164.24,14.25,80.74,3.19,1.21,30.44,33.39,156.0,Moderate
AP001,2018-11-13,77.38,173.47,22.55,75.54,4.88,1.15,30.69,35.94,182.0,Moderate
AP001,2018-11-14,71.23,160.66,15.11,89.44,3.45,1.48,38.91,32.4,144.0,Moderate
AP001,2018-11-17,16.21,48.0,13.93,43.42,8.82,0.87,7.51,17.51,64.0,Satisfactory
AP001,2018-11-18,19.48,46.57,14.56,35.92,10.76,0.84,7.49,15.47,56.0,Satisfactory
AP001,2018-11-19,26.8,66.67,5.44,38.81,9.87,1.03,9.65,22.63,80.0,Satisfactory
AP001,2018-11-20,48.35,100.01,3.87,38.27,10.18,1.07,12.15,35.86,88.0,Satisfactory
AP001,2018-11-21,50.02,100.82,3.59,47.93,7.09,0.89,16.66,43.61,102.0,Moderate
AP001,2018-11-26,85.11,183.15,9.11,97.16,3.61,1.28,17.17,37.99,189.0,Moderate
AP001,2018-11-27,93.95,190.73,19.47,105.22,3.81,1.81,20.78,39.9,190.0,Moderate
AP001,2018-11-28,80.96,152.44,4.73,89.01,2.95,1.51,15.71,41.41,215.0,Poor
AP001,2018-12-01,77.86,159.49,10.69,90.28,4.66,1.16,14.21,22.45,145.0,Moderate
AP001,2018-12-02,70.89,125.4,3.58,68.12,1.79,1.17,13.87,29.82,160.0,Moderate
AP001,2018-12-03,74.34,129.57,4.54,69.78,3.38,1.09,14.03,33.95,130.0,Moderate
AP001,2018-12-04,97.09,143.69,4.09,86.95,1.52,1.11,13.62,33.03,176.0,Moderate
AP001,2018-12-05,89.63,137.58,4.32,76.89,10.9,1.6,14.31,32.5,245.0,Poor
AP001,2018-12-07,100.1,155.25,4.45,92.4,6.31,0.76,10.86,27.99,209.0,Poor
AP001,2018-12-08,110.12,172.67,5.15,92.9,8.66,1.37,11.12,33.26,256.0,Poor
AP001,2018-12-09,111.21,170.04,4.42,76.7,10.99,1.47,10.17,31.17,266.0,Poor
AP001,2018-12-10,107.24,162.72,5.85,72.27,13.91,1.14,9.58,28.5,276.0,Poor
AP001,2018-12-11,89.07,160.83,5.59,72.19,17.31,1.23,11.7,29.51,218.0,Poor
AP001,2018-12-12,93.1,163.9,5.46,77.58,16.59,0.97,13.75,33.59,206.0,Poor
AP001,2018-12-14,90.61,164.19,5.37,74.89,16.85,1.07,17.68,31.59,180.0,Moderate
AP001,2018-12-15,96.57,174.31,3.33,57.77,18.28,1.1,23.81,39.75,217.0,Poor
AP001,2018-12-16,78.15,137.52,3.6,50.62,20.78,0.96,23.87,26.46,211.0,Poor
AP001,2018-12-17,19.26,22.54,2.0,30.38,21.15,0.7,10.94,18.91,90.0,Satisfactory
AP001,2018-12-18,10.89,19.98,2.2,28.6,22.45,0.45,12.41,17.5,49.0,Good
AP001,2018-12-19,16.38,33.04,4.77,39.69,23.12,0.67,44.59,19.12,46.0,Good
AP001,2018-12-21,48.88,84.99,6.61,63.12,19.24,0.94,29.45,23.97,81.0,Satisfactory
AP001,2018-12-22,55.24,81.9,3.65,55.65,17.93,1.17,13.62,27.34,89.0,Satisfactory
AP001,2018-12-23,83.4,121.25,2.86,46.47,20.01,1.0,12.32,32.68,136.0,Moderate
AP001,2018-12-24,93.78,142.65,5.55,67.51,19.51,1.34,42.75,29.16,199.0,Moderate
AP001,2018-12-25,92.72,135.61,13.43,77.45,19.49,1.16,20.19,24.79,221.0,Poor
AP001,2018-12-26,76.48,114.53,12.45,69.63,18.65,1.08,13.32,24.73,178.0,Moderate
AP001,2018-12-28,73.19,127.1,13.43,69.17,21.66,0.92,25.43,22.5,119.0,Moderate
AP001,2018-12-29,82.53,145.06,5.44,67.17,21.34,1.01,28.57,24.03,153.0,Moderate
AP001,2018-12-30,95.18,154.73,4.57,76.4,15.29,1.34,33.25,30.68,202.0,Poor
AP001,2018-12-31,79.29,136.71,4.24,74.24,15.82,1.1,40.52,28.79,191.0,Moderate
AP001,2019-01-01,83.17,140.9,6.56,83.38,15.16,1.09,30.85,24.84,183.0,Moderate
AP001,2019-01-02,109.97,189.28,13.93,124.57,10.65,1.38,48.92,30.25,210.0,Poor
AP001,2019-01-03,139.38,230.27,35.59,140.17,8.7,1.24,42.26,20.87,304.0,Very Poor
AP001,2019-01-04,126.47,187.83,9.48,106.1,9.27,1.43,15.29,26.24,312.0,Very Poor
AP001,2019-01-05,127.94,196.3,6.73,92.41,11.1,1.33,15.9,28.51,304.0,Very Poor
AP001,2019-01-06,126.66,184.73,9.63,94.51,13.66,1.45,11.75,26.07,306.0,Very Poor
AP001,2019-01-07,121.47,215.5,17.24,103.31,13.63,1.5,16.53,24.55,302.0,Very Poor
AP001,2019-01-08,118.17,219.63,36.87,121.38,11.21,1.25,39.68,21.18,298.0,Poor
AP001,2019-01-09,97.45,225.75,12.68,121.94,10.39,0.86,66.39,27.23,274.0,Poor
AP001,2019-01-10,115.23,198.47,14.96,113.39,7.38,0.78,9.43,20.07,270.0,Poor
AP001,2019-01-11,121.81,193.4,11.17,100.16,8.62,0.96,10.56,24.73,302.0,Very Poor
AP001,2019-01-12,99.69,157.03,5.83,71.61,15.19,0.5,10.52,24.22,257.0,Poor
AP001,2019-01-13,92.66,146.49,4.86,57.32,17.36,0.64,12.33,25.51,212.0,Poor
AP001,2019-01-14,116.99,172.92,2.91,58.43,17.38,0.44,12.91,26.84,256.0,Poor
AP001,2019-01-15,120.33,182.65,5.68,60.37,17.46,1.02,26.39,21.83,301.0,Very Poor
AP001,2019-01-16,108.43,159.44,3.49,50.62,17.97,0.7,6.49,24.73,274.0,Poor
AP001,2019-01-17,118.0,174.01,3.46,58.6,16.97,0.82,13.73,24.69,262.0,Poor
AP001,2019-01-18,107.94,163.17,5.64,63.17,18.79,0.8,26.75,21.59,287.0,Poor
AP001,2019-01-19,108.34,173.27,13.44,61.22,22.53,0.72,11.71,23.64,262.0,Poor
AP001,2019-01-20,96.45,159.1,17.23,71.77,17.22,0.91,16.0,22.52,242.0,Poor
AP001,2019-01-21,90.25,141.29,7.53,64.26,18.38,0.55,14.8,25.31,204.0,Poor
AP001,2019-01-22,100.34,165.55,20.01,60.14,20.43,0.85,13.57,24.82,230.0,Poor
AP001,2019-01-23,62.75,117.55,4.15,49.18,21.17,0.55,13.17,28.15,171.0,Moderate
AP001,2019-01-24,62.74,108.94,6.36,43.14,20.36,0.87,11.48,20.37,113.0,Moderate
AP001,2019-01-25,34.51,63.23,3.87,38.2,21.38,0.72,12.19,17.24,96.0,Satisfactory
AP001,2019-01-26,15.12,40.61,2.65,22.75,22.92,0.38,8.37,19.39,56.0,Satisfactory
AP001,2019-01-27,27.25,49.07,2.38,27.55,22.29,0.44,11.04,19.68,48.0,Good
AP001,2019-01-28,51.67,70.71,5.29,55.79,17.58,1.28,15.66,20.15,91.0,Satisfactory
AP001,2019-01-29,54.24,87.78,5.5,56.1,17.76,0.98,27.99,25.38,96.0,Satisfactory
AP001,2019-01-30,47.81,99.22,5.98,65.34,17.61,1.02,26.84,36.53,111.0,Moderate
AP001,2019-01-31,84.99,137.17,5.14,71.78,12.16,1.39,15.58,47.94,143.0,Moderate
AP001,2019-02-01,63.05,111.15,5.4,68.18,15.31,1.06,13.42,47.46,141.0,Moderate
AP001,2019-02-02,71.09,128.56,29.13,85.01,14.32,1.15,10.68,40.2,130.0,Moderate
AP001,2019-02-03,76.78,129.54,6.08,69.13,13.58,1.27,17.71,48.7,149.0,Moderate
AP001,2019-02-04,73.21,129.76,3.04,61.14,15.38,1.11,16.63,62.74,150.0,Moderate
AP001,2019-02-05,81.64,146.56,13.08,83.44,14.61,1.58,12.92,43.18,159.0,Moderate
AP001,2019-02-06,81.71,142.46,15.23,74.7,10.83,1.03,18.7,37.16,178.0,Moderate
AP001,2019-02-07,75.52,125.82,7.69,25.85,10.97,0.74,12.37,32.23,159.0,Moderate
AP001,2019-02-08,58.02,96.18,2.61,16.37,17.41,0.76,8.47,38.97,126.0,Moderate
AP001,2019-02-09,65.56,128.56,6.38,23.26,16.81,0.86,16.7,34.16,115.0,Moderate
AP001,2019-02-10,56.98,148.8,1.02,16.86,13.91,0.52,10.21,32.14,136.0,Moderate
AP001,2019-02-11,74.5,119.5,3.19,17.12,16.46,0.66,10.22,39.91,131.0,Moderate
AP001,2019-02-12,66.61,121.81,4.03,26.18,13.97,0.66,9.84,39.63,137.0,Moderate
AP001,2019-02-13,70.86,142.17,3.01,28.42,14.9,0.74,10.43,41.96,121.0,Moderate
AP001,2019-02-14,69.96,130.91,15.49,35.52,16.42,0.84,9.78,37.99,157.0,Moderate
AP001,2019-02-15,60.11,101.22,2.29,22.82,16.94,0.7,6.98,40.95,116.0,Moderate
AP001,2019-02-16,33.9,64.61,2.59,15.97,14.52,0.55,7.78,32.91,87.0,Satisfactory
AP001,2019-02-17,31.75,58.96,1.38,13.31,12.92,0.54,13.52,27.85,58.0,Satisfactory
AP001,2019-02-18,34.8,72.77,7.55,17.35,10.31,0.59,12.99,24.83,74.0,Satisfactory
AP001,2019-02-19,32.07,63.36,8.59,17.16,11.98,0.72,10.51,19.85,90.0,Satisfactory
AP001,2019-02-20,30.32,66.4,7.19,15.26,9.84,0.58,10.5,24.21,61.0,Satisfactory
AP001,2019-02-21,38.35,95.79,18.66,21.18,9.69,0.72,8.3,27.25,96.0,Satisfactory
AP001,2019-02-22,36.92,106.73,26.53,25.18,10.43,0.64,14.78,30.4,96.0,Satisfactory
AP001,2019-02-23,43.16,149.98,43.76,28.73,9.94,0.8,9.67,31.72,126.0,Moderate
AP001,2019-02-24,42.51,121.35,18.77,24.64,13.1,0.53,14.5,35.13,131.0,Moderate
AP001,2019-02-25,33.88,80.8,3.59,18.86,14.69,0.51,13.5,30.89,95.0,Satisfactory
AP001,2019-02-26,22.47,52.83,3.89,12.56,11.9,0.46,11.27,19.85,62.0,Satisfactory
AP001,2019-02-27,14.78,39.26,2.82,8.15,9.17,0.4,10.43,23.58,64.0,Satisfactory
AP001,2019-02-28,20.92,49.94,3.23,13.32,9.1,0.56,15.85,25.36,60.0,Satisfactory
AP001,2019-03-01,27.08,59.54,2.49,9.07,11.97,0.52,11.04,33.63,101.0,Moderate
AP001,2019-03-02,23.72,51.79,2.9,8.11,10.79,0.44,8.55,27.48,63.0,Satisfactory
AP001,2019-03-03,22.49,54.86,5.46,12.0,11.3,0.43,5.49,23.63,57.0,Satisfactory
AP001,2019-03-04,21.59,52.32,2.9,10.62,11.85,0.41,11.52,19.77,54.0,Satisfactory
AP001,2019-03-05,34.44,76.9,3.11,13.02,12.13,0.5,14.74,33.17,61.0,Satisfactory
AP001,2019-03-06,49.2,116.27,2.37,16.7,12.82,0.69,15.37,44.06,120.0,Moderate
AP001,2019-03-07,42.1,87.51,1.68,13.22,13.14,0.57,11.6,44.93,105.0,Moderate
AP001,2019-03-08,16.39,53.9,2.15,8.68,11.34,0.62,10.98,31.2,92.0,Satisfactory
AP001,2019-03-09,12.88,59.01,2.82,9.92,11.03,0.69,12.43,29.66,86.0,Satisfactory
AP001,2019-03-10,10.66,47.74,4.02,8.02,9.45,0.35,12.07,22.33,56.0,Satisfactory
AP001,2019-03-11,12.77,50.79,2.6,8.45,8.86,0.53,14.06,22.67,78.0,Satisfactory
AP001,2019-03-12,27.0,90.58,5.03,15.67,9.74,0.41,13.33,27.15,74.0,Satisfactory
AP001,2019-03-13,32.79,104.04,4.4,17.4,11.1,0.4,9.21,31.25,97.0,Satisfactory
AP001,2019-03-14,39.77,129.33,14.09,24.88,9.4,0.45,8.16,27.19,107.0,Moderate
AP001,2019-03-15,43.78,124.06,6.29,19.29,9.87,0.64,11.35,29.47,130.0,Moderate
AP001,2019-03-16,40.96,101.35,4.18,14.19,10.37,0.46,7.42,22.03,110.0,Moderate
AP001,2019-03-17,40.08,93.9,6.5,14.86,11.63,0.58,7.89,28.04,98.0,Satisfactory
AP001,2019-03-18,22.52,69.14,7.47,13.59,7.71,0.56,10.99,21.12,101.0,Moderate
AP001,2019-03-19,22.09,53.31,2.18,9.6,6.44,0.68,9.51,29.78,85.0,Satisfactory
AP001,2019-03-20,25.39,49.43,2.04,7.75,7.63,0.7,9.14,32.42,85.0,Satisfactory
AP001,2019-03-21,21.71,43.12,1.13,6.24,7.09,0.5,7.63,36.81,60.0,Satisfactory
AP001,2019-03-22,23.56,53.08,2.86,12.03,5.6,0.53,10.27,29.46,56.0,Satisfactory
AP001,2019-03-23,23.68,64.65,9.37,14.63,5.75,0.53,8.61,29.24,67.0,Satisfactory
AP001,2019-03-24,17.99,48.09,2.41,8.02,6.06,0.47,9.11,29.02,79.0,Satisfactory
AP001,2019-03-25,17.03,46.96,2.89,10.15,5.53,0.5,13.84,21.8,45.0,Good
AP001,2019-03-26,20.58,51.83,3.09,9.93,5.76,0.49,10.38,21.95,53.0,Satisfactory
AP001,2019-03-27,24.0,60.54,2.23,10.84,7.15,0.54,12.07,32.91,69.0,Satisfactory
AP001,2019-03-28,27.44,70.3,3.41,12.49,6.62,0.54,12.69,28.07,65.0,Satisfactory
AP001,2019-03-29,24.11,65.16,2.56,9.81,6.81,0.45,8.19,30.44,78.0,Satisfactory
AP001,2019-03-30,28.43,60.07,1.74,9.49,8.36,0.56,17.06,42.66,83.0,Satisfactory
AP001,2019-03-31,33.0,72.26,1.11,9.26,7.66,0.58,16.56,34.64,64.0,Satisfactory
AP001,2019-04-01,37.09,70.85,1.55,7.48,7.56,0.69,12.4,38.42,102.0,Moderate
AP001,2019-04-02,30.05,62.5,1.54,8.62,6.27,0.71,14.7,31.67,92.0,Satisfactory
AP001,2019-04-03,20.75,45.07,1.4,5.59,6.03,0.48,9.15,25.97,58.0,Satisfactory
AP001,2019-04-04,13.97,39.04,3.77,7.21,5.55,0.64,10.24,20.32,76.0,Satisfactory
AP001,2019-04-05,18.72,50.84,3.12,6.06,5.8,0.67,13.03,28.03,78.0,Satisfactory
AP001,2019-04-06,22.07,63.47,2.2,5.25,6.21,0.62,12.96,40.3,91.0,Satisfactory
AP001,2019-04-07,19.4,55.83,1.42,7.03,4.36,0.76,10.88,38.75,124.0,Moderate
AP001,2019-04-08,13.49,34.05,1.45,4.2,4.21,0.57,12.69,22.15,75.0,Satisfactory
AP001,2019-04-09,20.68,38.77,1.56,4.48,4.22,0.63,10.9,26.79,73.0,Satisfactory
AP001,2019-04-10,16.52,36.76,1.14,3.14,4.47,0.61,8.92,39.57,101.0,Moderate
AP001,2019-04-11,15.91,33.28,0.46,2.04,3.7,0.4,13.09,33.05,64.0,Satisfactory
AP001,2019-04-12,17.24,43.11,2.53,5.32,3.95,0.58,14.02,30.87,80.0,Satisfactory
AP001,2019-04-13,25.87,89.0,2.4,9.61,3.98,0.39,11.84,46.66,85.0,Satisfactory
AP001,2019-04-14,15.77,50.12,1.12,6.04,3.86,0.36,14.45,28.78,80.0,Satisfactory
AP001,2019-04-15,23.75,68.9,1.94,11.38,3.49,0.64,18.42,19.94,84.0,Satisfactory
AP001,2019-04-16,25.36,81.59,2.19,20.61,4.81,0.65,22.54,20.53,79.0,Satisfactory
AP001,2019-04-17,32.7,91.22,2.19,17.13,7.6,0.54,15.71,25.28,91.0,Satisfactory
AP001,2019-04-18,20.21,57.8,2.65,13.78,6.54,0.51,10.6,26.51,79.0,Satisfactory
AP001,2019-04-19,11.55,37.66,3.35,13.27,7.05,0.59,12.58,26.46,82.0,Satisfactory
AP001,2019-04-20,9.39,36.94,2.81,12.29,4.58,0.35,17.07,24.65,45.0,Good
AP001,2019-04-21,9.77,35.42,1.48,12.59,3.34,0.32,21.81,28.75,41.0,Good
AP001,2019-04-22,21.38,75.6,2.29,19.85,4.32,0.48,23.3,39.42,78.0,Satisfactory
AP001,2019-04-23,24.68,132.02,8.38,29.05,3.97,0.58,16.03,23.73,124.0,Moderate
AP001,2019-04-24,17.58,59.05,2.68,18.08,4.04,0.48,12.66,27.14,73.0,Satisfactory
AP001,2019-04-25,28.05,84.5,4.67,18.74,6.85,0.48,12.78,25.81,71.0,Satisfactory
AP001,2019-04-26,27.98,79.71,2.79,18.31,8.01,0.51,8.71,34.54,79.0,Satisfactory
AP001,2019-04-27,23.32,70.68,1.97,16.88,5.65,0.66,16.4,34.16,78.0,Satisfactory
AP001,2019-04-28,15.52,46.14,2.16,15.11,4.67,0.42,13.67,23.72,57.0,Satisfactory
AP001,2019-04-29,12.11,40.82,2.1,15.46,4.07,0.31,12.72,23.43,46.0,Good
AP001,2019-04-30,19.03,60.71,1.99,19.23,4.84,0.4,13.57,35.2,58.0,Satisfactory
AP001,2019-05-01,27.18,93.8,2.87,23.54,3.53,0.64,26.8,38.05,83.0,Satisfactory
AP001,2019-05-02,38.9,111.93,1.76,27.29,3.52,0.98,16.06,56.99,109.0,Moderate
AP001,2019-05-03,57.73,211.34,3.54,35.92,5.61,0.78,16.59,58.87,148.0,Moderate
AP001,2019-05-04,44.49,163.62,1.17,22.32,7.12,0.53,16.97,67.99,158.0,Moderate
AP001,2019-05-05,39.76,152.97,1.12,23.24,6.0,0.52,15.33,69.15,146.0,Moderate
AP001,2019-05-06,47.3,136.76,1.53,20.22,7.92,0.64,22.25,68.43,133.0,Moderate
AP001,2019-05-07,39.81,138.9,1.14,18.58,7.81,0.44,13.03,51.98,122.0,Moderate
AP001,2019-05-08,49.19,155.58,0.95,26.89,4.26,0.77,25.9,73.55,126.0,Moderate
AP001,2019-05-09,40.38,112.93,1.4,24.31,5.75,0.7,30.4,74.3,131.0,Moderate
AP001,2019-05-10,44.65,114.79,1.63,19.79,7.06,0.63,19.26,54.72,124.0,Moderate
AP001,2019-05-11,35.5,98.4,1.74,19.29,6.98,0.59,17.83,49.82,106.0,Moderate
AP001,2019-05-15,34.12,88.79,1.7,19.98,6.69,0.7,24.2,42.21,109.0,Moderate
AP001,2019-05-16,41.62,95.91,1.93,20.32,4.91,0.53,21.47,43.36,92.0,Satisfactory
AP001,2019-05-17,43.1,96.34,2.0,21.71,5.96,0.67,24.72,42.13,88.0,Satisfactory
AP001,2019-05-18,35.3,89.42,0.8,17.33,4.32,0.47,17.09,44.47,95.0,Satisfactory
AP001,2019-05-19,40.35,94.6,0.91,18.93,4.17,0.53,23.95,45.97,93.0,Satisfactory
AP001,2019-05-20,32.33,78.4,1.83,19.42,4.01,0.61,21.27,34.54,104.0,Moderate
AP001,2019-05-21,24.95,74.2,1.86,20.68,3.36,0.49,16.73,19.84,80.0,Satisfactory
AP001,2019-05-23,30.42,76.95,1.27,16.96,3.25,0.72,13.67,30.35,99.0,Satisfactory
AP001,2019-05-24,36.5,84.57,1.5,17.83,3.8,0.63,14.71,37.15,99.0,Satisfactory
AP001,2019-05-25,40.04,98.75,1.7,17.31,4.07,0.89,18.61,48.85,108.0,Moderate
AP001,2019-05-26,40.51,99.45,0.71,16.93,3.35,0.51,14.62,54.63,99.0,Satisfactory
AP001,2019-05-27,38.88,86.09,1.31,18.0,4.51,0.47,13.86,51.56,106.0,Moderate
AP001,2019-05-28,36.31,77.21,1.47,18.03,4.47,0.52,17.79,42.23,85.0,Satisfactory
AP001,2019-05-29,38.7,82.24,1.45,16.29,4.22,0.48,15.76,42.04,83.0,Satisfactory
AP001,2019-05-30,33.52,79.78,2.11,26.44,3.85,0.57,19.96,45.17,83.0,Satisfactory
AP001,2019-05-31,36.8,75.96,0.97,17.39,4.06,0.51,14.55,48.97,74.0,Satisfactory
AP001,2019-06-01,41.89,99.66,1.66,22.98,4.84,0.77,17.7,39.43,103.0,Moderate
AP001,2019-06-02,41.47,90.61,0.72,18.25,4.59,0.5,16.21,54.72,101.0,Moderate
AP001,2019-06-03,31.52,73.42,1.39,20.17,4.0,0.45,18.1,43.53,80.0,Satisfactory
AP001,2019-06-04,39.73,104.78,1.54,27.54,3.61,0.95,17.17,42.88,107.0,Moderate
AP001,2019-06-05,36.24,84.55,0.66,19.93,4.56,0.46,21.35,54.64,91.0,Satisfactory
AP001,2019-06-06,24.16,59.22,1.81,26.79,12.18,0.53,26.62,41.27,78.0,Satisfactory
AP001,2019-06-07,23.12,57.48,1.52,24.2,5.86,0.52,23.46,56.71,65.0,Satisfactory
AP001,2019-06-08,31.95,71.15,2.87,26.2,7.52,0.58,17.18,55.48,71.0,Satisfactory
AP001,2019-06-09,26.02,66.47,0.73,20.95,5.5,0.52,15.99,75.1,90.0,Satisfactory
AP001,2019-06-10,22.19,63.59,2.62,25.07,5.06,0.5,18.35,62.52,78.0,Satisfactory
AP001,2019-06-11,13.91,48.33,3.61,24.16,4.78,0.37,14.02,44.59,61.0,Satisfactory
AP001,2019-06-12,11.81,43.2,5.0,29.99,4.69,0.34,13.82,41.43,50.0,Good
AP001,2019-06-13,10.02,31.73,4.88,33.11,3.35,0.49,17.28,38.1,42.0,Good
AP001,2019-06-14,9.55,31.71,3.23,24.02,2.09,0.36,16.48,32.84,38.0,Good
AP001,2019-06-15,17.42,69.93,1.53,18.88,3.49,0.38,14.79,38.49,54.0,Satisfactory
AP001,2019-06-16,19.25,71.73,0.8,18.26,2.01,0.31,9.68,47.37,75.0,Satisfactory
AP001,2019-06-17,23.99,66.09,3.71,28.19,4.94,0.49,14.94,30.27,72.0,Satisfactory
AP001,2019-06-18,23.62,68.06,7.98,36.52,2.85,0.46,13.66,30.54,59.0,Satisfactory
AP001,2019-06-19,21.28,72.04,2.87,27.95,4.57,0.44,18.83,38.25,77.0,Satisfactory
AP001,2019-06-20,14.03,40.6,3.87,25.45,4.45,0.45,18.94,34.87,59.0,Satisfactory
AP001,2019-06-21,17.9,39.22,2.87,29.14,4.79,0.57,16.39,32.98,42.0,Good
AP001,2019-06-22,17.07,40.3,1.54,25.75,5.54,0.5,16.01,36.19,46.0,Good
AP001,2019-06-23,13.45,34.6,1.0,24.16,4.77,0.46,14.9,40.53,48.0,Good
AP001,2019-06-24,15.93,32.7,1.43,20.53,5.4,0.43,16.53,42.92,53.0,Satisfactory
AP001,2019-06-25,19.8,34.77,2.36,30.66,4.41,0.76,14.36,38.26,78.0,Satisfactory
AP001,2019-06-26,21.45,38.36,4.83,36.24,4.23,0.73,17.88,24.68,74.0,Satisfactory
AP001,2019-06-27,12.45,30.36,3.08,26.62,3.09,0.53,17.43,27.85,70.0,Satisfactory
AP001,2019-06-28,9.57,26.83,2.1,22.0,3.36,0.36,19.5,32.37,42.0,Good
AP001,2019-06-29,8.23,21.73,1.72,20.71,2.82,0.32,18.01,32.91,40.0,Good
AP001,2019-06-30,11.55,25.16,1.2,22.16,2.1,0.35,17.0,40.21,46.0,Good
AP001,2019-07-01,13.4,23.95,4.39,29.37,2.9,0.42,16.27,29.58,39.0,Good
AP001,2019-07-02,12.05,24.42,6.49,29.88,2.4,0.59,13.78,23.41,66.0,Satisfactory
AP001,2019-07-03,14.54,32.83,7.23,30.62,2.68,0.61,12.6,27.29,68.0,Satisfactory
AP001,2019-07-04,8.4,21.46,11.11,30.36,2.7,0.57,14.32,26.69,68.0,Satisfactory
AP001,2019-07-05,10.31,22.14,8.27,25.22,2.46,0.62,16.24,22.99,70.0,Satisfactory
AP001,2019-07-06,13.91,38.67,2.55,18.0,3.43,0.58,18.86,26.64,72.0,Satisfactory
AP001,2019-07-07,15.17,40.56,0.93,18.2,1.28,0.39,23.12,30.24,43.0,Good
AP001,2019-07-08,13.1,34.85,2.64,22.88,1.91,0.33,17.88,25.83,35.0,Good
