StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
MH011,2019-09-01,13.12,28.81,14.95,23.69,8.81,0.18,22.13,16.81,44.0,Good
MH014,2020-05-02,12.87,45.19,1.64,5.23,1.05,0.22,3.76,28.66,46.0,Good
KA008,2018-08-12,9.11,18.91,4.0,10.16,1.67,0.43,10.88,15.04,31.0,Good
WB012,2019-09-07,5.93,11.61,5.13,10.82,6.28,0.19,2.03,26.05,32.0,Good
AS001,2020-04-19,35.6,46.15,4.1,5.59,25.38,0.45,16.91,24.25,38.0,Good
TG001,2020-06-28,25.5,48.98,3.55,17.95,20.35,0.29,10.8,11.74,45.0,Good
KA004,2020-06-03,5.11,17.49,0.17,5.65,1.39,0.55,11.28,24.03,33.0,Good
WB010,2019-07-30,16.53,29.61,6.73,11.95,11.08,0.34,3.18,9.14,31.0,Good
ML001,2019-10-25,9.46,15.75,1.12,3.56,3.68,0.36,6.54,28.51,42.0,Good
DL001,2019-07-28,21.0,23.73,1.25,27.88,22.64,0.57,11.31,21.73,40.0,Good
MH010,2019-08-12,9.58,47.53,2.55,3.37,17.54,0.25,4.09,12.92,50.0,Good
MH012,2019-11-02,7.9,24.46,4.87,11.77,5.1,0.41,10.24,5.47,28.0,Good
TG003,2019-07-09,14.6,28.24,1.26,2.96,4.03,0.3,6.77,22.96,34.0,Good
MH008,2019-07-15,13.05,49.31,3.25,3.53,6.47,0.2,7.73,9.27,43.0,Good
WB010,2020-06-25,15.46,38.18,3.32,6.67,6.49,0.35,4.3,18.05,40.0,Good
TG002,2019-09-26,13.17,30.83,4.65,18.58,7.94,0.09,1.23,12.79,32.0,Good
CH001,2020-04-28,12.25,34.79,3.56,13.24,37.29,0.45,10.82,17.08,40.0,Good
AP001,2018-04-13,7.16,26.39,3.86,5.22,8.62,0.59,6.62,14.29,46.0,Good
KA007,2019-07-17,17.62,46.66,0.74,11.02,6.34,0.41,1.54,33.3,45.0,Good
MH013,2020-05-24,6.67,44.53,5.74,0.99,0.82,0.25,10.4,20.2,46.0,Good
TG002,2018-07-27,13.24,43.29,2.69,12.7,4.45,0.17,2.06,22.34,42.0,Good
DL009,2019-07-30,20.85,56.85,1.7,18.51,34.82,0.46,6.21,11.59,50.0,Good
WB012,2020-06-17,14.76,47.6,4.4,7.41,8.46,0.29,5.51,14.31,35.0,Good
CH001,2020-03-27,18.86,34.12,2.98,9.17,40.12,0.5,9.61,10.49,40.0,Good
WB009,2020-05-30,16.71,41.44,1.17,7.34,3.71,0.3,2.53,5.52,45.0,Good
TN005,2019-07-01,25.21,39.66,7.14,7.22,13.79,0.89,9.53,21.47,46.0,Good
AS001,2019-08-08,12.02,66.2,4.91,9.24,8.16,0.35,11.41,15.61,47.0,Good
DL027,2020-03-06,13.93,32.24,2.41,13.81,35.01,0.46,4.05,17.31,49.0,Good
AS001,2020-05-22,8.42,37.4,0.84,5.04,1.12,0.26,14.84,37.79,45.0,Good
TG003,2018-08-26,10.3,32.51,0.4,3.94,6.61,0.21,15.01,16.78,36.0,Good
MH008,2019-09-18,15.85,33.0,6.4,5.65,3.33,0.19,5.88,7.55,26.0,Good
KA004,2020-06-13,18.36,38.73,6.13,28.61,8.3,0.59,12.41,18.35,48.0,Good
AP005,2019-05-02,15.1,55.1,9.33,35.9,13.04,0.57,6.22,5.82,50.0,Good
DL016,2018-09-22,14.76,29.53,5.62,22.02,23.24,0.69,13.27,15.86,49.0,Good
TG003,2018-06-10,11.23,27.99,0.55,6.12,6.35,0.27,15.47,36.68,49.0,Good
KA007,2020-06-14,13.21,28.76,2.56,6.86,0.77,0.44,10.88,9.47,32.0,Good
TG001,2020-06-16,7.59,18.29,2.6,8.43,15.08,0.21,4.74,9.94,38.0,Good
WB010,2019-08-17,18.04,22.07,7.6,12.51,10.09,0.47,2.71,5.53,38.0,Good
TG001,2019-09-04,16.6,33.33,2.95,17.84,33.3,0.34,26.15,18.75,40.0,Good
AP001,2019-06-13,10.02,31.73,4.88,33.11,3.35,0.49,17.28,38.1,42.0,Good
AP005,2020-05-17,6.3,17.76,1.09,12.21,7.4,0.11,8.56,17.14,23.0,Good
WB013,2020-06-08,23.77,42.36,3.54,30.31,17.73,0.72,2.43,24.85,46.0,Good
MZ001,2020-04-21,9.53,20.94,11.54,0.75,16.64,0.27,6.62,7.67,23.0,Good
DL032,2018-07-27,17.08,21.53,1.83,14.24,31.0,0.67,10.79,9.98,45.0,Good
DL016,2018-07-28,30.73,47.56,3.81,19.84,28.37,0.57,5.06,22.41,49.0,Good
MH006,2019-09-20,11.99,24.8,3.89,3.89,3.17,0.44,18.75,8.45,34.0,Good
TG004,2019-07-06,13.64,41.84,0.14,0.11,0.1,0.34,2.5,12.61,35.0,Good
MH006,2019-06-27,7.08,16.98,1.81,11.54,4.96,0.2,7.25,45.79,48.0,Good
TG002,2018-07-13,11.38,20.3,2.61,9.97,4.53,0.16,2.83,22.4,26.0,Good
MH014,2019-08-22,9.41,50.83,17.58,9.28,2.56,0.35,1.72,11.33,48.0,Good
MH006,2019-07-26,8.66,22.71,1.16,8.59,1.77,0.16,7.49,43.04,44.0,Good
MH013,2020-03-22,12.49,28.34,7.46,5.35,11.02,0.34,12.97,37.67,48.0,Good
MH014,2019-09-24,12.2,47.86,10.16,10.27,3.53,0.22,1.15,9.17,48.0,Good
MH014,2020-06-30,2.43,7.01,4.04,3.37,0.3,0.2,5.44,18.89,27.0,Good
WB009,2020-05-28,16.97,34.8,1.84,11.11,3.61,0.36,2.63,4.75,38.0,Good
MH006,2019-08-19,5.0,26.81,5.4,0.45,8.59,0.3,11.86,5.38,31.0,Good
WB007,2020-05-22,19.86,39.48,6.24,4.81,3.67,0.28,2.76,30.85,39.0,Good
AS001,2019-06-09,19.87,31.33,6.06,8.81,9.92,0.4,16.85,25.78,33.0,Good
MH008,2019-10-23,17.36,25.99,17.05,13.06,13.24,0.42,9.03,12.68,30.0,Good
TG003,2019-07-04,15.75,29.19,1.32,3.46,4.75,0.28,6.69,23.72,35.0,Good
WB009,2020-06-30,15.62,38.47,3.45,18.71,2.35,0.32,4.69,19.99,41.0,Good
MH006,2019-10-23,8.7,16.9,4.03,5.15,8.15,0.49,31.48,18.12,39.0,Good
KL007,2020-06-19,21.66,43.09,7.25,12.58,7.25,0.21,3.29,19.56,49.0,Good
WB012,2019-09-06,4.91,9.86,5.1,9.87,8.04,0.16,1.85,27.74,33.0,Good
KL008,2019-06-19,10.26,47.92,1.07,2.21,10.74,0.08,1.77,14.52,50.0,Good
CH001,2020-03-29,18.82,41.48,1.33,9.31,41.67,0.3,10.6,17.01,30.0,Good
WB007,2020-05-19,10.16,25.67,6.24,3.46,3.22,0.25,1.77,15.77,50.0,Good
KA007,2019-08-28,8.58,31.77,0.77,9.52,6.35,0.44,10.42,32.89,40.0,Good
AS001,2019-10-26,5.85,12.02,7.36,7.05,4.83,0.32,9.77,17.84,27.0,Good
MH008,2020-05-04,10.15,15.23,43.29,2.04,4.93,0.7,28.19,40.62,44.0,Good
MH010,2019-08-20,9.16,38.97,4.59,3.03,22.25,0.29,4.37,17.13,38.0,Good
MH013,2020-06-11,4.45,24.79,9.08,3.46,6.57,0.24,13.86,9.28,30.0,Good
DL018,2019-08-17,6.62,13.16,4.22,15.5,18.56,0.72,8.25,9.93,44.0,Good
KA004,2019-09-09,25.72,53.39,12.25,17.18,13.27,0.42,2.77,8.66,38.0,Good
WB009,2019-08-07,8.43,15.86,11.82,13.01,15.55,0.24,1.69,23.17,37.0,Good
KL008,2020-04-12,13.01,42.53,2.83,3.22,4.75,0.66,7.57,28.29,47.0,Good
DL032,2019-08-17,8.35,19.21,6.71,10.61,31.92,0.31,2.54,6.02,44.0,Good
WB010,2020-06-21,8.62,24.09,3.74,9.85,6.36,0.46,4.57,25.71,33.0,Good
KA011,2020-04-16,25.4,51.58,1.37,8.7,12.03,0.54,1.56,34.43,49.0,Good
MH014,2020-05-29,7.38,38.69,2.11,4.99,0.45,0.18,4.06,23.11,47.0,Good
WB011,2019-07-28,14.44,27.61,5.81,14.63,13.76,0.14,2.19,19.02,37.0,Good
WB008,2020-05-19,6.64,19.37,2.27,4.58,11.5,0.32,4.52,18.44,25.0,Good
KA008,2020-06-02,4.66,17.97,1.31,11.11,8.21,0.58,3.65,25.61,39.0,Good
KA008,2019-08-04,8.64,42.33,2.92,21.1,9.16,0.63,3.47,18.2,49.0,Good
DL019,2016-07-16,9.09,25.43,5.02,21.4,24.88,0.44,5.0,7.47,34.0,Good
PB001,2020-04-12,20.09,34.55,18.33,11.21,12.03,0.85,8.49,22.14,45.0,Good
MH013,2019-07-14,3.81,25.72,15.41,9.09,5.69,0.34,2.08,7.93,40.0,Good
KA004,2019-06-12,22.52,42.29,5.23,20.09,10.1,0.21,3.06,26.28,44.0,Good
OD001,2018-08-08,17.97,30.25,6.15,7.62,4.51,0.0,12.58,5.05,31.0,Good
TG003,2020-04-21,18.22,40.14,5.64,22.15,12.46,0.46,4.14,15.57,48.0,Good
AP005,2020-05-13,8.42,50.06,2.09,14.05,11.07,0.11,6.96,14.28,49.0,Good
TG002,2019-07-08,10.92,43.11,0.36,6.89,6.6,0.38,1.55,24.66,40.0,Good
DL009,2019-08-13,13.38,40.96,3.92,19.0,14.28,0.59,4.38,11.1,50.0,Good
TG003,2018-09-03,10.25,36.41,0.64,5.04,7.27,0.24,11.71,16.61,40.0,Good
MH006,2019-09-16,5.46,20.96,6.97,1.43,3.11,0.34,14.19,7.14,20.0,Good
MH014,2020-04-24,18.55,46.55,1.96,3.58,2.22,0.27,3.93,22.62,46.0,Good
MH014,2019-09-05,5.21,33.52,6.78,8.07,1.82,0.24,1.63,20.39,31.0,Good
KL008,2020-06-23,26.78,51.93,9.01,13.04,7.06,0.72,7.43,28.55,48.0,Good
KA007,2019-07-19,8.85,24.91,0.71,8.53,7.37,0.42,1.63,32.27,50.0,Good
ML001,2019-10-16,16.72,27.24,1.16,3.57,3.66,0.33,6.5,30.84,36.0,Good
MH014,2019-07-24,4.04,31.54,8.9,11.92,3.32,0.19,2.1,17.26,33.0,Good
KA004,2019-10-26,20.98,43.21,13.92,20.61,8.98,0.39,4.53,14.64,45.0,Good
MH010,2019-08-24,11.08,39.3,4.11,3.74,48.98,0.3,4.5,16.05,40.0,Good
MH008,2019-07-22,9.76,18.75,2.41,6.84,7.21,0.29,7.95,18.12,31.0,Good
KL008,2020-05-07,10.22,39.0,11.46,10.07,6.75,0.77,8.47,29.08,46.0,Good
KA007,2019-07-14,9.59,28.83,0.66,5.88,6.02,0.31,1.97,34.74,44.0,Good
MH013,2020-05-23,9.97,47.42,6.17,2.07,1.01,0.27,10.74,18.8,45.0,Good
KA011,2018-11-03,17.28,47.63,6.33,17.27,13.44,0.56,8.26,27.1,44.0,Good
WB012,2020-06-22,16.63,39.08,3.2,6.46,8.58,0.22,6.85,24.16,38.0,Good
KA007,2018-08-08,10.03,22.31,22.21,45.47,32.01,0.6,10.72,15.97,48.0,Good
WB009,2019-07-30,20.87,44.93,6.77,21.83,5.52,0.39,3.52,18.6,41.0,Good
WB008,2019-09-10,17.37,36.11,5.62,5.2,5.25,0.27,2.99,17.85,34.0,Good
MH008,2019-08-07,13.57,42.34,4.02,2.2,5.42,0.29,1.84,16.14,38.0,Good
MH008,2019-09-07,8.4,22.07,0.73,2.86,5.85,0.28,17.24,11.53,22.0,Good
AS001,2020-06-26,16.6,23.75,2.8,7.72,4.08,0.48,16.1,19.46,35.0,Good
KA008,2018-08-17,11.29,31.17,2.85,10.96,1.6,0.44,7.31,19.06,30.0,Good
KA004,2019-07-01,25.3,75.39,9.32,18.36,8.48,0.31,2.91,23.52,44.0,Good
TG004,2019-07-03,18.07,48.99,0.14,0.12,0.1,0.4,3.18,13.54,41.0,Good
AS001,2020-05-16,19.4,29.4,1.11,5.69,3.44,0.34,14.49,34.31,41.0,Good
MH010,2020-05-05,9.74,19.07,0.85,3.25,0.72,0.22,3.41,22.55,32.0,Good
AS001,2019-06-24,23.66,43.56,2.36,9.02,12.36,0.38,11.33,5.01,40.0,Good
KL007,2020-05-21,14.7,30.58,5.11,12.32,5.11,0.34,3.52,29.88,47.0,Good
WB012,2020-05-19,22.92,25.44,3.63,5.17,9.08,0.22,3.54,17.4,27.0,Good
AP001,2020-02-06,20.12,42.08,4.32,14.78,14.0,0.52,15.01,27.59,47.0,Good
AS001,2020-06-05,15.57,25.37,1.1,6.29,1.3,0.38,15.42,31.39,42.0,Good
KA004,2019-07-20,30.03,50.2,7.41,20.62,9.04,0.32,2.91,17.16,42.0,Good
WB008,2020-06-15,13.58,39.36,2.31,4.7,9.47,0.32,10.52,23.24,31.0,Good
KA011,2020-05-31,21.6,53.2,1.67,5.96,5.86,0.5,2.5,24.36,50.0,Good
TG006,2015-09-17,17.89,29.64,3.26,24.03,20.92,0.69,7.17,39.51,45.0,Good
KA008,2019-08-02,9.74,40.05,3.88,23.67,9.39,0.7,3.44,17.08,48.0,Good
WB008,2020-06-08,23.06,30.67,2.22,6.02,10.92,0.41,11.61,29.89,50.0,Good
WB008,2019-09-27,14.53,21.58,8.68,4.8,10.34,0.38,4.95,17.4,31.0,Good
WB012,2020-05-05,16.35,31.0,3.48,5.39,9.16,0.21,3.92,31.95,44.0,Good
AS001,2019-10-27,96.59,124.95,21.02,7.33,4.26,0.45,9.81,17.86,45.0,Good
DL014,2019-09-28,24.04,46.59,11.72,25.97,10.26,0.56,8.3,13.2,48.0,Good
TG006,2018-06-18,16.67,36.99,4.15,25.25,14.29,0.27,3.72,21.42,49.0,Good
DL001,2020-03-29,20.77,59.57,2.54,28.53,15.66,0.46,9.57,29.47,47.0,Good
AP001,2018-12-18,10.89,19.98,2.2,28.6,22.45,0.45,12.41,17.5,49.0,Good
KA008,2019-07-25,11.09,30.79,4.01,26.03,9.18,0.71,3.34,20.48,50.0,Good
WB009,2019-09-04,15.37,31.8,7.64,9.68,6.9,0.29,3.56,8.91,47.0,Good
TG001,2019-08-05,13.61,25.24,2.89,10.64,10.27,0.24,18.62,21.54,30.0,Good
TG004,2020-06-12,11.97,27.79,20.23,38.92,6.01,0.29,5.14,3.84,46.0,Good
DL016,2018-07-27,19.27,26.52,7.71,28.43,27.52,0.69,3.22,10.68,48.0,Good
DL037,2019-08-18,14.94,69.88,11.39,18.64,22.38,0.64,10.83,12.14,38.0,Good
TG004,2019-07-15,14.25,34.32,3.22,0.17,0.12,0.38,3.56,11.09,39.0,Good
MH006,2019-07-21,12.94,21.32,1.4,7.84,3.68,0.22,7.79,46.49,50.0,Good
DL018,2019-08-10,12.7,30.45,3.23,20.32,25.86,0.74,8.95,15.44,45.0,Good
KA008,2019-06-24,12.32,39.75,2.96,26.63,13.4,1.02,5.62,48.77,37.0,Good
WB011,2019-08-30,29.82,49.88,11.33,15.53,10.36,0.25,6.16,10.3,45.0,Good
KL008,2020-04-15,9.68,30.46,7.68,2.82,4.84,0.61,7.31,29.04,40.0,Good
ML001,2020-06-05,12.72,18.14,0.99,2.75,2.85,0.15,10.76,1.17,32.0,Good
MH014,2019-06-26,12.06,43.94,10.02,8.28,8.77,0.37,2.07,8.46,50.0,Good
MH011,2020-05-03,12.0,43.64,3.4,5.77,12.66,0.08,6.16,1.06,40.0,Good
MZ001,2020-06-05,2.49,7.33,20.36,0.7,25.23,0.24,12.97,3.3,31.0,Good
TG002,2018-07-01,14.1,32.42,2.68,13.84,5.01,0.19,3.34,35.65,46.0,Good
AP001,2019-08-16,15.75,34.12,2.8,9.34,12.08,0.4,28.32,36.06,49.0,Good
KA007,2019-08-22,9.1,31.36,0.73,9.29,6.68,0.49,10.74,23.19,39.0,Good
MH006,2019-07-24,4.46,8.76,1.08,12.18,2.6,0.19,7.7,43.3,45.0,Good
KA007,2019-07-16,15.02,38.7,0.67,8.22,6.19,0.47,1.29,35.14,45.0,Good
KA008,2018-07-21,15.97,44.52,4.35,14.69,6.4,0.46,10.95,23.65,42.0,Good
WB008,2020-05-30,12.83,22.11,2.16,4.61,10.27,0.3,12.7,31.89,46.0,Good
AP001,2019-04-29,12.11,40.82,2.1,15.46,4.07,0.31,12.72,23.43,46.0,Good
MH010,2020-04-25,13.74,49.46,0.97,2.98,2.29,0.22,3.75,27.47,49.0,Good
TG002,2018-08-21,7.52,15.74,2.92,8.5,4.62,0.17,2.74,21.3,25.0,Good
TG003,2019-07-21,11.17,20.4,1.22,5.23,5.65,0.24,6.56,27.28,38.0,Good
TG003,2017-10-03,19.0,26.22,15.53,10.32,6.06,0.28,5.91,19.58,44.0,Good
MH011,2019-08-18,12.27,47.31,8.1,15.04,9.33,0.16,21.71,11.23,50.0,Good
KA004,2019-07-15,25.24,42.0,12.29,23.06,9.47,0.39,2.98,15.56,43.0,Good
AP001,2019-07-31,10.62,26.84,2.17,4.4,2.59,0.38,11.66,24.46,29.0,Good
DL019,2020-03-28,15.36,29.0,2.91,17.77,14.0,0.81,30.44,8.24,39.0,Good
WB010,2020-06-16,9.09,22.5,4.02,14.18,2.7,0.49,4.61,19.02,33.0,Good
DL016,2020-03-28,14.22,27.58,2.89,6.56,20.01,0.45,17.83,32.0,48.0,Good
CH001,2020-04-22,11.29,24.44,3.23,12.47,43.25,0.58,9.62,23.17,41.0,Good
MH014,2019-06-27,9.08,29.03,11.4,9.09,9.78,0.51,2.39,8.67,38.0,Good
KA004,2019-08-09,20.05,27.75,9.77,18.16,10.24,0.31,3.07,9.48,35.0,Good
AP005,2020-04-22,8.61,32.8,8.19,25.18,8.68,0.11,7.24,12.0,37.0,Good
AP001,2020-06-15,10.07,24.04,2.12,9.21,8.73,0.48,12.19,33.82,41.0,Good
WB011,2019-08-25,20.36,32.63,9.01,12.61,12.52,0.2,6.08,15.94,35.0,Good
WB013,2018-06-30,28.7,55.13,0.59,17.93,4.44,0.32,4.76,31.3,50.0,Good
WB007,2020-05-05,17.64,40.62,6.13,4.32,4.17,0.24,2.35,33.28,49.0,Good
MH008,2019-08-02,10.6,33.39,2.64,1.66,4.85,0.18,8.12,10.61,37.0,Good
WB013,2018-06-23,22.95,44.58,1.14,25.76,5.38,0.38,1.06,22.84,47.0,Good
WB010,2020-04-23,10.29,29.75,3.61,8.78,5.87,0.41,6.13,21.97,42.0,Good
WB011,2019-06-07,23.26,46.72,2.74,13.71,8.89,0.22,2.48,23.37,49.0,Good
WB010,2019-08-06,20.44,34.27,17.91,19.98,23.54,0.43,4.51,7.48,47.0,Good
MZ001,2020-04-26,1.97,4.06,11.54,0.13,12.44,0.18,6.98,1.78,18.0,Good
TG006,2019-07-02,19.02,30.65,0.81,16.11,6.11,0.2,1.27,28.2,39.0,Good
WB009,2019-08-25,19.22,36.47,7.31,24.64,11.81,0.31,1.68,16.17,48.0,Good
MH014,2019-09-15,7.32,35.55,8.84,17.42,1.43,0.39,1.65,16.68,49.0,Good
PB001,2019-08-20,25.06,53.57,13.5,9.19,10.72,0.53,6.39,24.63,48.0,Good
KL008,2018-06-11,13.23,43.69,3.06,5.15,2.1,0.8,5.64,24.69,48.0,Good
TG003,2018-08-13,6.92,22.08,0.61,3.56,5.47,0.41,13.74,17.43,47.0,Good
KA004,2019-08-04,23.79,42.05,6.22,14.12,10.99,0.3,3.19,15.81,46.0,Good
TG004,2019-07-22,5.84,29.61,3.32,0.15,0.1,0.63,4.9,11.56,43.0,Good
TG001,2018-07-13,15.08,39.12,2.19,12.84,22.29,0.25,7.08,9.88,28.0,Good
WB012,2019-10-09,2.82,8.06,4.45,10.11,5.53,0.13,3.37,23.1,34.0,Good
AP005,2020-05-14,11.88,45.86,2.73,11.76,12.04,0.11,7.66,14.72,50.0,Good
TG002,2020-06-20,26.64,51.8,4.85,18.42,9.05,0.17,3.9,23.85,46.0,Good
MH010,2020-06-09,8.98,22.48,2.89,9.35,7.44,0.4,3.39,5.78,26.0,Good
KA007,2020-06-10,18.05,41.75,2.55,9.26,0.82,0.52,10.69,14.29,49.0,Good
WB010,2020-06-12,7.51,18.53,4.47,14.3,2.37,0.45,4.75,18.72,28.0,Good
TG003,2020-06-17,8.07,14.7,1.06,3.15,8.67,0.27,5.42,8.81,18.0,Good
MH010,2019-07-23,6.13,15.2,5.81,6.98,54.12,0.35,4.15,12.11,24.0,Good
MH006,2019-09-29,7.08,26.56,7.7,1.24,5.59,0.47,17.57,8.43,26.0,Good
TG003,2019-08-03,6.78,9.94,1.23,1.0,4.03,0.27,6.84,16.29,26.0,Good
WB007,2019-09-12,12.84,23.8,6.13,24.11,41.15,0.4,3.24,14.4,37.0,Good
TG002,2019-07-01,9.71,30.7,2.58,8.7,6.04,0.4,1.58,26.51,36.0,Good
AP001,2019-10-27,18.57,36.29,3.0,9.97,8.32,0.76,14.66,22.53,49.0,Good
MZ001,2020-07-01,4.49,5.39,11.44,0.07,19.41,0.02,2.07,3.39,20.0,Good
MH008,2020-05-06,10.75,29.53,3.8,2.63,4.35,0.7,31.15,42.86,50.0,Good
TG004,2020-06-04,9.33,24.59,12.53,27.9,4.6,0.5,5.45,25.65,38.0,Good
TG004,2018-07-13,10.01,22.8,8.96,50.66,6.82,0.33,1.88,6.15,45.0,Good
MH010,2020-06-17,5.02,10.27,2.33,8.56,3.97,0.45,3.2,4.66,26.0,Good
TG003,2018-07-03,10.09,33.31,0.5,4.43,5.78,0.16,8.2,27.39,37.0,Good
TG002,2019-09-10,11.18,36.77,4.32,15.32,9.48,0.27,1.79,15.35,32.0,Good
AP005,2020-05-15,11.07,42.11,3.17,11.71,11.96,0.11,9.7,17.92,44.0,Good
TG003,2018-07-15,11.19,39.91,0.41,3.63,7.58,0.17,14.91,20.72,43.0,Good
ML001,2020-05-25,11.5,19.73,0.97,2.74,2.83,0.14,8.54,8.87,24.0,Good
TN002,2020-02-02,17.81,38.29,2.0,4.43,43.66,0.4,14.73,25.36,44.0,Good
TG001,2020-06-17,12.12,25.94,3.16,13.28,18.49,0.21,7.2,10.0,29.0,Good
WB011,2019-09-09,30.9,54.79,9.51,21.76,10.62,0.28,4.09,20.63,44.0,Good
ML001,2020-05-12,21.75,30.97,1.0,2.74,2.84,0.2,8.55,12.28,37.0,Good
TG002,2020-06-17,11.42,25.73,8.36,16.02,8.71,0.26,4.35,26.57,35.0,Good
DL003,2018-07-28,30.12,64.88,7.24,13.55,19.41,0.76,16.07,21.86,49.0,Good
DL014,2018-08-26,26.23,51.21,14.76,20.55,26.91,0.15,1.69,22.06,47.0,Good
MH008,2019-08-27,12.16,41.17,1.21,2.04,18.19,0.41,11.04,16.78,48.0,Good
KA007,2020-06-28,12.75,25.64,2.5,7.42,4.12,0.41,11.53,24.66,39.0,Good
WB012,2019-09-24,3.74,10.43,3.82,7.22,11.02,0.1,2.2,19.81,29.0,Good
ML001,2019-11-24,13.61,18.78,0.58,1.83,1.87,0.15,3.96,16.16,32.0,Good
WB010,2019-08-13,11.33,18.7,6.12,13.87,15.37,0.42,2.14,10.36,32.0,Good
MZ001,2020-05-19,18.83,24.52,11.59,0.48,25.16,0.36,9.84,1.16,32.0,Good
RJ006,2019-08-09,24.19,44.53,6.57,6.22,27.54,0.32,9.84,27.71,44.0,Good
PB001,2017-03-01,19.52,21.88,14.77,6.02,1.48,0.43,26.24,11.53,31.0,Good
KA008,2020-06-30,14.86,25.85,1.43,12.1,6.23,0.45,3.02,22.25,35.0,Good
KA007,2019-06-13,7.28,25.5,0.7,7.53,5.96,0.32,2.44,11.79,24.0,Good
MH010,2019-06-14,15.73,45.3,7.58,13.26,20.48,0.31,16.77,7.35,49.0,Good
ML001,2020-05-28,12.87,19.67,0.93,2.66,2.73,0.24,8.49,5.3,23.0,Good
AP005,2018-11-01,11.04,32.91,3.75,14.93,6.7,0.54,3.22,37.97,47.0,Good
MH014,2020-06-19,16.08,67.02,8.13,6.12,0.98,0.29,5.66,9.99,39.0,Good
WB011,2020-05-21,2.65,4.76,8.34,11.39,17.62,0.22,7.15,41.2,46.0,Good
MH012,2019-10-02,11.64,47.37,12.91,9.39,0.66,0.6,12.57,5.24,49.0,Good
DL027,2018-09-24,14.21,30.01,4.84,8.08,32.16,0.54,0.94,9.78,46.0,Good
PB001,2020-04-21,9.84,39.79,19.48,13.03,12.24,0.79,13.02,43.02,47.0,Good
TG001,2019-09-01,18.01,31.99,2.97,21.48,33.89,0.31,22.79,17.95,37.0,Good
KA004,2019-07-30,28.94,57.48,9.88,21.53,12.88,0.33,3.22,12.32,44.0,Good
KA007,2020-06-23,19.46,50.79,2.53,7.99,4.11,0.2,11.07,24.62,42.0,Good
WB013,2018-07-21,6.06,16.48,3.7,15.58,7.47,0.63,1.34,16.18,36.0,Good
AS001,2019-06-23,19.01,35.11,1.61,6.61,7.31,0.35,10.64,4.39,44.0,Good
MH011,2019-09-08,12.0,23.41,8.23,28.13,5.12,0.22,21.97,18.82,43.0,Good
TG004,2019-06-14,18.19,44.23,0.94,22.84,6.81,0.4,3.92,13.21,37.0,Good
TG002,2020-06-18,18.46,37.32,4.65,17.07,8.83,0.18,4.42,28.45,35.0,Good
TG004,2018-06-25,16.39,37.09,3.41,47.73,13.2,0.37,2.34,7.1,37.0,Good
MH008,2019-09-26,20.02,32.65,7.46,6.75,10.28,0.4,8.43,15.56,38.0,Good
WB013,2019-06-08,13.37,18.4,2.53,13.93,3.21,0.75,2.17,26.69,42.0,Good
MH010,2019-07-11,9.93,36.51,3.74,10.84,11.09,0.19,2.09,7.56,27.0,Good
WB007,2020-06-15,7.78,20.1,6.34,6.5,6.44,0.23,3.61,24.19,31.0,Good
AP005,2020-04-09,20.49,54.42,9.67,33.31,8.39,0.11,7.55,32.39,49.0,Good
TN002,2019-12-13,29.94,42.32,4.49,10.09,96.61,0.26,8.71,34.28,44.0,Good
KL008,2020-05-11,8.2,43.0,7.09,8.89,5.88,0.72,8.3,24.88,43.0,Good
TG006,2018-06-28,23.26,44.42,4.43,25.18,13.63,0.28,2.14,22.16,40.0,Good
MH008,2019-07-26,14.32,43.51,2.66,2.82,6.29,0.25,8.07,12.52,46.0,Good
MH014,2020-06-01,14.87,38.56,2.46,8.89,0.97,0.29,4.07,23.08,40.0,Good
MH012,2019-10-21,11.59,30.27,4.34,12.68,5.99,0.52,9.4,5.62,42.0,Good
TG002,2018-07-10,18.77,40.52,2.89,13.14,4.8,0.16,2.04,22.91,37.0,Good
TG004,2018-07-18,12.38,38.38,9.79,60.45,7.74,0.4,3.18,5.21,45.0,Good
WB011,2019-10-09,14.54,26.18,9.27,14.51,12.55,0.22,5.18,24.04,44.0,Good
WB009,2020-06-06,21.2,47.36,1.2,7.68,4.38,0.29,2.96,7.74,42.0,Good
MH014,2019-08-31,9.72,51.0,6.3,6.72,2.55,0.24,1.57,15.86,50.0,Good
KL008,2018-07-09,15.77,29.21,3.28,11.32,1.88,0.79,7.12,29.82,50.0,Good
AP001,2019-10-11,18.12,33.96,5.09,11.78,12.69,0.46,14.24,17.41,43.0,Good
AP001,2019-07-15,10.73,22.63,2.92,9.95,2.99,0.36,16.35,32.13,48.0,Good
MZ001,2020-05-27,1.96,4.32,15.59,0.62,16.72,0.21,11.13,4.82,21.0,Good
KA007,2018-08-24,11.66,31.79,14.35,39.14,34.39,0.6,19.4,21.35,49.0,Good
WB010,2019-07-09,21.42,39.24,2.15,7.1,19.46,0.27,6.94,20.98,42.0,Good
MH014,2019-09-08,5.3,32.07,4.27,9.36,0.84,0.39,1.43,23.33,37.0,Good
TG002,2018-08-12,7.88,19.21,2.9,9.8,5.53,0.15,2.53,18.58,22.0,Good
MH006,2019-09-27,7.06,17.67,5.0,2.73,5.87,0.47,12.46,8.9,26.0,Good
RJ006,2019-08-11,21.02,60.63,12.96,8.82,42.66,0.41,9.0,14.92,49.0,Good
